id_user,date,hours,id_item,price,qty
L12947D,2010/11/27,16:00,21479,3.75,8
L12947D,2010/11/25,16:00,21481,2.95,6
L12947D,2010/12/8,16:00,84032A,2.95,6
L12947D,2010/12/2,16:00,84031A,4.95,6
L12947D,2010/12/1,16:00,21509,0.42,12
L12947D,2010/11/25,16:00,22025,0.42,12
L12947D,2010/12/1,16:00,22650,1.65,12
L12947D,2010/11/28,16:00,22637,2.55,12
L12947D,2010/12/8,16:00,22634,9.95,2
L12947D,2010/12/6,16:00,22635,9.95,2
L13777D,2010/12/1,16:00,21156,1.65,120
L13777D,2010/11/24,16:00,84029E,2.95,384
L17460D,2010/11/27,16:00,37449,9.95,2
L18229D,2010/12/3,16:00,22846,16.95,8
L18229D,2010/11/24,16:00,22848,16.95,8
L18229D,2010/11/30,16:00,22726,3.75,8
L18229D,2010/11/30,16:00,22728,3.75,8
L18229D,2010/11/28,16:00,22725,3.75,4
L18229D,2010/11/29,16:00,22729,3.75,4
L18229D,2010/12/7,16:00,22730,3.75,4
L14142D,2010/11/24,16:00,37448,1.65,12
L14142D,2010/11/29,16:00,22744,2.95,6
L14142D,2010/12/3,16:00,22743,2.95,6
L14142D,2010/12/8,16:00,22646,1.65,12
L14142D,2010/12/2,16:00,21232,1.25,12
L14142D,2010/11/25,16:00,22466,1.95,12
L14142D,2010/12/8,16:00,22540,0.42,24
L14142D,2010/11/27,16:00,22531,0.42,24
L14142D,2010/12/7,16:00,16237,0.42,30
L14142D,2010/11/27,16:00,22752,8.95,2
L14142D,2010/11/30,16:00,22114,4.95,4
L14142D,2010/11/26,16:00,21108,2.55,9
L14142D,2010/11/28,16:00,22355,0.85,10
L14142D,2010/12/3,16:00,22449,3.75,6
L14142D,2010/12/4,16:00,22867,2.1,12
L14142D,2010/11/25,16:00,21986,0.42,24
L14142D,2010/11/25,16:00,21982,0.42,24
L14142D,2010/12/7,16:00,22421,0.42,12
L14142D,2010/12/5,16:00,17003,0.42,36
L14142D,2010/12/8,16:00,21098,1.25,12
L14142D,2010/11/27,16:00,22548,1.25,12
L14142D,2010/12/2,16:00,21790,0.85,12
L17069D,2010/11/25,16:00,22960,4.95,6
L17069D,2010/11/24,16:00,22961,1.65,12
L17069D,2010/11/29,16:00,22962,0.85,12
L17069D,2010/11/29,16:00,22963,0.85,12
L17069D,2010/11/26,16:00,21777,8.95,1
L17069D,2010/12/5,16:00,22666,2.95,12
L17069D,2010/12/5,16:00,22667,2.95,12
L17069D,2010/11/30,16:00,84997A,3.75,6
L17069D,2010/11/25,16:00,84997B,3.75,6
L17069D,2010/11/27,16:00,84997C,3.75,12
L17069D,2010/12/1,16:00,84997D,3.75,12
L13065D,2010/12/6,16:00,22969,1.65,12
L13065D,2010/12/1,16:00,85123A,2.95,6
L13065D,2010/12/4,16:00,22112,4.95,3
L13065D,2010/12/4,16:00,22114,4.95,4
L13065D,2010/11/29,16:00,21340,12.75,1
L13065D,2010/11/26,16:00,22457,2.95,6
L13065D,2010/11/30,16:00,21136,1.95,8
L13065D,2010/11/30,16:00,22776,9.95,1
L13065D,2010/12/5,16:00,21166,1.95,12
L13065D,2010/12/1,16:00,22794,8.95,2
L13065D,2010/12/3,16:00,71477,3.75,4
L13065D,2010/12/3,16:00,22030,0.42,12
L13065D,2010/11/28,16:00,22622,9.95,2
L13065D,2010/11/27,16:00,21055,8.95,1
L16835D,2010/12/1,17:00,21524,8.95,2
L16835D,2010/11/30,17:00,22366,8.95,2
L16835D,2010/12/6,17:00,22519,2.1,6
L16835D,2010/12/4,17:00,22222,4.95,3
L16835D,2010/11/25,17:00,21472,3.75,6
L15235D,2010/12/3,17:00,21733,2.95,6
L15235D,2010/12/6,17:00,22113,3.75,4
L15235D,2010/12/5,17:00,22804,2.95,6
L15235D,2010/11/28,17:00,84970L,1.25,12
L15235D,2010/11/24,17:00,85123A,2.95,6
L13576D,2010/12/1,17:00,21877,1.25,1
L13576D,2010/11/30,17:00,21137,3.75,60
L13576D,2010/11/28,17:00,22041,2.55,24
L13576D,2010/11/27,17:00,22121,6.25,4
L13576D,2010/12/7,17:00,21756,6.25,4
L13576D,2010/11/26,17:00,21705,1.65,5
L13576D,2010/11/25,17:00,22694,2.1,5
L13576D,2010/11/30,17:00,20679,6.25,1
L13576D,2010/12/2,17:00,21577,2.55,1
L13576D,2010/11/28,17:00,22524,1.25,1
L13576D,2010/11/26,17:00,20765,3.75,2
L18011D,2010/12/8,17:00,22952,0.65,4
L18011D,2010/12/5,17:00,21704,0.85,1
L18011D,2010/12/8,17:00,21703,0.42,4
L18011D,2010/11/28,17:00,21705,1.65,2
L18011D,2010/12/8,17:00,85035C,4.95,1
L18011D,2010/12/5,17:00,72803A,4.95,1
L18011D,2010/11/29,17:00,22086,2.95,1
L18011D,2010/12/5,17:00,22910,2.95,1
L18011D,2010/12/3,17:00,22583,2.55,2
L18011D,2010/12/7,17:00,22731,1.25,1
L18011D,2010/12/8,17:00,20682,3.75,1
L18011D,2010/12/6,17:00,72802C,4.95,3
L18011D,2010/11/27,17:00,22384,1.65,1
L18011D,2010/12/5,17:00,40001,0.85,4
L18011D,2010/12/5,17:00,21709,4.95,1
L18011D,2010/11/28,17:00,22220,9.95,1
L18011D,2010/12/6,17:00,21739,2.95,1
L18011D,2010/12/8,17:00,85034A,4.95,1
L18011D,2010/11/30,17:00,72818,0.85,4
L18011D,2010/11/28,17:00,72798C,1.65,1
L18011D,2010/12/4,17:00,22197,0.85,6
L18011D,2010/12/6,17:00,20726,1.65,1
L18011D,2010/11/25,17:00,84744,1.25,1
L18011D,2010/12/6,17:00,35271S,0.42,14
L18011D,2010/12/2,17:00,21380,2.95,1
L18011D,2010/12/1,17:00,22909,0.85,1
L18011D,2010/12/2,17:00,21221,1.25,5
L18011D,2010/12/7,17:00,20755,0.85,6
L13090D,2010/12/9,07:00,21421,1.25,12
L13090D,2010/11/30,07:00,21422,0.85,16
L13090D,2010/12/9,07:00,22178,1.25,24
L13090D,2010/11/28,07:00,22617,4.95,24
L15694D,2010/11/30,07:00,22968,8.95,8
L15694D,2010/12/4,07:00,22727,3.75,4
L15694D,2010/11/25,07:00,22726,3.75,12
L15694D,2010/11/29,07:00,84945,0.85,36
L15694D,2010/11/27,07:00,20749,8.95,12
L15694D,2010/11/27,07:00,21056,8.95,8
L17850D,2010/11/26,08:00,85123A,2.55,6
L17850D,2010/12/6,08:00,71053,3.75,6
L17850D,2010/11/26,08:00,82483,4.95,4
L17850D,2010/12/6,08:00,82486,8.95,2
L17850D,2010/12/2,08:00,82482,2.1,6
L17850D,2010/12/1,08:00,82494L,2.55,6
L17850D,2010/12/1,08:00,22411,1.65,6
L17850D,2010/12/5,08:00,84029G,3.75,6
L17850D,2010/11/27,08:00,84029E,3.75,6
L17850D,2010/12/7,08:00,22752,8.95,2
L17850D,2010/12/7,08:00,22803,125.0,2
L17850D,2010/11/26,08:00,21730,4.95,4
L17850D,2010/11/28,08:00,22632,1.95,6
L17850D,2010/12/8,08:00,22633,1.95,6
L17850D,2010/11/27,08:00,37370,1.25,6
L17850D,2010/12/4,08:00,21871,1.25,6
L17850D,2010/12/4,08:00,21071,1.25,6
L17850D,2010/11/29,08:00,21068,1.25,6
L17850D,2010/11/29,08:00,82483,4.95,4
L17850D,2010/12/5,08:00,22411,1.65,6
L17850D,2010/12/3,08:00,84029G,3.75,6
L17850D,2010/11/28,08:00,84029E,3.75,6
L17850D,2010/12/4,08:00,21730,4.95,4
L17850D,2010/11/30,08:00,22752,8.95,2
L17850D,2010/12/1,08:00,85123A,2.55,6
L17850D,2010/12/2,08:00,71053,3.75,6
L17850D,2010/12/5,08:00,22632,1.95,6
L17850D,2010/12/4,08:00,22633,1.95,6
L14741D,2010/12/3,08:00,84832,0.85,12
L14741D,2010/11/28,08:00,85231B,0.85,12
L14741D,2010/11/27,08:00,22189,4.95,12
L14741D,2010/12/7,08:00,22457,2.95,6
L14741D,2010/12/6,08:00,22863,2.95,6
L14741D,2010/12/6,08:00,22792,0.85,12
L14741D,2010/12/1,08:00,84970S,0.85,12
L14741D,2010/12/1,08:00,72741,1.65,18
L14741D,2010/12/9,08:00,22961,1.65,24
L13715D,2010/11/25,08:00,21364,8.95,2
L13715D,2010/12/7,08:00,22219,0.85,12
L13715D,2010/12/4,08:00,20966,1.25,10
L13715D,2010/12/3,08:00,22107,3.75,8
L13715D,2010/12/7,08:00,22109,3.75,8
L13715D,2010/12/7,08:00,21181,2.1,12
L13715D,2010/12/3,08:00,21042,6.25,3
L13715D,2010/12/3,08:00,47567B,6.25,3
L13715D,2010/11/30,08:00,22111,4.95,3
L13715D,2010/12/1,08:00,22271,2.95,6
L13715D,2010/12/2,08:00,22272,2.95,6
L13715D,2010/11/29,08:00,22273,2.95,6
L13715D,2010/12/6,08:00,22274,2.95,6
L13715D,2010/12/4,08:00,20963,1.25,10
L13715D,2010/11/25,08:00,21172,1.65,12
L14092D,2010/11/29,09:00,20914,2.95,-2
L17732D,2010/12/1,09:00,72760B,9.95,2
L17732D,2010/12/7,09:00,22602,0.85,12
L17732D,2010/12/6,09:00,21754,6.25,3
L17732D,2010/12/4,09:00,21756,6.25,3
L17732D,2010/12/5,09:00,21481,2.95,6
L17732D,2010/12/9,09:00,22114,4.95,4
L17732D,2010/12/3,09:00,22386,1.95,10
L17732D,2010/12/7,09:00,85099B,1.95,10
L17732D,2010/11/30,09:00,22365,8.95,2
L17732D,2010/12/2,09:00,21955,8.95,2
L17732D,2010/12/7,09:00,21733,2.95,6
L17732D,2010/11/28,09:00,84879,1.95,8
L17732D,2010/11/29,09:00,22423,12.75,1
L17732D,2010/12/1,09:00,22624,8.95,2
L17732D,2010/11/30,09:00,22507,4.95,4
L17732D,2010/11/27,09:00,22457,2.95,6
L17732D,2010/12/5,09:00,22804,2.95,6
L17732D,2010/12/1,09:00,85123A,2.95,6
L17850D,2010/11/26,09:00,85123A,2.55,6
L17850D,2010/11/30,09:00,71053,3.75,6
L17850D,2010/11/25,09:00,84406B,2.95,6
L17850D,2010/11/26,09:00,37370,1.25,6
L17850D,2010/11/25,09:00,21871,1.25,6
L17850D,2010/12/7,09:00,21071,1.25,6
L17850D,2010/11/29,09:00,21068,1.25,6
L17850D,2010/11/25,09:00,82483,4.95,4
L17850D,2010/12/2,09:00,82486,8.95,4
L17850D,2010/12/9,09:00,82482,2.1,6
L17850D,2010/12/1,09:00,82494L,2.55,6
L17850D,2010/12/4,09:00,22411,1.65,6
L17850D,2010/11/28,09:00,84029G,3.75,6
L17850D,2010/11/26,09:00,84029E,3.75,6
L17850D,2010/12/1,09:00,22752,8.95,2
L17850D,2010/11/26,09:00,21730,4.95,6
L17850D,2010/11/26,09:00,22632,1.95,6
L17850D,2010/11/30,09:00,22633,1.95,6
L15752D,2010/12/4,09:00,22865,2.1,12
L15752D,2010/11/27,09:00,22866,2.1,12
L15752D,2010/12/7,09:00,22632,2.1,24
L15752D,2010/12/9,09:00,22633,2.1,12
L15752D,2010/12/7,09:00,21790,0.85,12
L15752D,2010/12/1,09:00,21889,1.25,12
L15752D,2010/11/26,09:00,22549,1.65,12
L15752D,2010/12/3,09:00,84031A,4.95,3
L15752D,2010/11/28,09:00,84032A,2.95,6
L15752D,2010/11/27,09:00,62096A,1.25,6
L15752D,2010/11/27,09:00,85071D,2.55,6
L15752D,2010/12/5,09:00,21915,1.25,12
L15752D,2010/12/4,09:00,82580,0.65,12
L15752D,2010/12/3,09:00,21272,1.25,12
L17850D,2010/12/2,09:00,85123A,2.55,6
L17850D,2010/12/6,09:00,71053,3.75,6
L17850D,2010/11/30,09:00,84406B,2.95,6
L17850D,2010/11/27,09:00,37370,1.25,6
L17850D,2010/12/1,09:00,21871,1.25,6
L17850D,2010/12/4,09:00,21071,1.25,6
L17850D,2010/11/29,09:00,21068,1.25,6
L17850D,2010/12/9,09:00,82483,4.95,4
L17850D,2010/12/2,09:00,82486,8.95,2
L17850D,2010/11/30,09:00,82482,2.1,6
L17850D,2010/12/4,09:00,82494L,2.55,6
L17850D,2010/11/29,09:00,22411,1.65,6
L17850D,2010/11/26,09:00,84029G,3.75,6
L17850D,2010/12/9,09:00,84029E,3.75,6
L17850D,2010/11/28,09:00,21730,4.95,4
L17855D,2010/12/9,09:00,22149,2.1,6
L17855D,2010/12/4,09:00,22818,0.42,12
L17855D,2010/12/2,09:00,22044,0.42,12
L17855D,2010/12/1,09:00,21790,0.85,12
L17855D,2010/12/5,09:00,22619,3.75,8
L17855D,2010/11/29,09:00,22620,1.25,12
L17855D,2010/12/3,09:00,21918,0.42,24
L17855D,2010/11/25,09:00,22544,0.42,24
L17855D,2010/12/3,09:00,21791,1.25,12
L17855D,2010/12/1,09:00,22029,0.42,12
L17855D,2010/11/30,09:00,22037,0.42,12
L17855D,2010/12/3,09:00,22652,1.65,10
L17855D,2010/12/1,09:00,84836,1.25,12
L17855D,2010/12/8,09:00,22910,2.95,6
L17855D,2010/11/25,09:00,22736,1.65,10
L17855D,2010/12/7,09:00,21360,9.95,1
L17855D,2010/12/8,09:00,22945,0.85,12
L17850D,2010/11/28,09:00,22632,1.95,6
L17850D,2010/11/28,09:00,22633,1.95,6
L14047D,2010/11/26,10:00,22367,1.95,8
L14047D,2010/12/1,10:00,84077,0.42,48
L14047D,2010/12/2,10:00,22618,9.95,2
L14047D,2010/12/6,10:00,22752,8.95,4
L14047D,2010/12/1,10:00,22837,4.95,8
L14047D,2010/11/28,10:00,22634,9.95,2
L14047D,2010/12/3,10:00,22898,1.95,8
L14047D,2010/11/27,10:00,22781,8.95,2
L14047D,2010/12/3,10:00,22467,2.55,12
L14047D,2010/11/25,10:00,84792,4.95,8
L14047D,2010/12/4,10:00,21754,6.25,3
L14047D,2010/12/4,10:00,22120,9.95,3
L13941D,2010/12/6,10:00,21356,1.25,12
L13941D,2010/11/27,10:00,21354,1.25,12
L13941D,2010/12/9,10:00,79321,4.95,24
L13941D,2010/12/2,10:00,72741,1.25,144
L13941D,2010/12/2,10:00,22179,6.25,24
L13941D,2010/11/28,10:00,85116,0.65,96
L13941D,2010/11/27,10:00,21125,1.25,12
L13941D,2010/11/25,10:00,85175,0.42,96
L13941D,2010/11/29,10:00,79302M,2.55,20
L13941D,2010/12/2,10:00,20893,2.1,108
L13941D,2010/12/8,10:00,21743,2.55,96
L17017D,2010/11/26,10:00,20975,0.65,24
L17017D,2010/12/5,10:00,21592,1.25,24
L17017D,2010/12/2,10:00,22551,1.65,24
L17017D,2010/11/30,10:00,22555,1.65,24
L17017D,2010/11/25,10:00,22556,1.65,24
L17017D,2010/12/3,10:00,22197,0.85,48
L17017D,2010/12/7,10:00,22198,1.65,24
L17017D,2010/12/6,10:00,22418,0.85,24
L17017D,2010/12/5,10:00,21791,1.25,24
L17017D,2010/12/4,10:00,21914,1.25,36
L17017D,2010/12/4,10:00,21915,1.25,24
L17017D,2010/11/25,10:00,22440,0.42,40
L17017D,2010/12/4,10:00,22434,1.95,16
L17017D,2010/12/8,10:00,22466,1.95,24
L17017D,2010/11/28,10:00,22564,1.25,12
L17017D,2010/11/27,10:00,84077,0.42,48
L17017D,2010/12/9,10:00,84375,2.1,12
L17017D,2010/12/5,10:00,22909,0.85,36
L17017D,2010/12/5,10:00,22910,2.55,40
L17017D,2010/12/2,10:00,22943,4.95,24
L17017D,2010/12/2,10:00,22952,0.65,48
L17017D,2010/12/2,10:00,22960,3.75,12
L17017D,2010/12/5,10:00,22961,1.65,36
L14135D,2010/11/30,10:00,22965,2.1,6
L14135D,2010/12/1,10:00,21215,0.42,120
L14135D,2010/12/7,10:00,21212,0.42,120
L14135D,2010/11/26,10:00,21977,0.42,120
L14135D,2010/12/6,10:00,84991,0.42,120
L14135D,2010/12/1,10:00,22961,1.65,12
L14135D,2010/11/25,10:00,22744,2.95,6
L14135D,2010/12/8,10:00,22743,2.95,6
L14135D,2010/11/29,10:00,85049E,1.25,12
L14135D,2010/11/26,10:00,85049G,1.25,12
L14135D,2010/12/3,10:00,21328,1.65,12
L14135D,2010/12/3,10:00,21058,0.85,12
L14135D,2010/12/8,10:00,21060,0.85,12
L14135D,2010/11/26,10:00,21061,0.85,12
L14135D,2010/12/7,10:00,21062,0.85,12
L14135D,2010/12/3,10:00,21719,0.85,12
L14135D,2010/12/8,10:00,21722,0.85,12
L14135D,2010/11/30,10:00,21724,0.85,12
L14135D,2010/12/5,10:00,84826,0.85,60
L14135D,2010/11/26,10:00,21883,0.65,24
L14135D,2010/12/2,10:00,21881,0.65,12
L14135D,2010/12/8,10:00,21880,0.65,12
L14135D,2010/11/25,10:00,22943,4.95,3
L13108D,2010/12/8,10:00,22549,1.65,24
L13108D,2010/11/26,10:00,22492,0.65,72
L13108D,2010/12/1,10:00,10135,1.25,10
L13108D,2010/12/4,10:00,22422,0.65,12
L13108D,2010/12/1,10:00,21790,0.85,48
L13108D,2010/12/5,10:00,22536,0.42,48
L13108D,2010/11/29,10:00,22561,1.65,12
L13108D,2010/12/3,10:00,22752,8.95,12
L13108D,2010/11/30,10:00,21791,1.25,36
L13108D,2010/11/25,10:00,22491,0.85,24
L15601D,2010/12/1,10:00,21355,1.25,24
L15601D,2010/11/25,10:00,21756,6.25,6
L15601D,2010/12/1,10:00,21518,0.42,12
L15601D,2010/11/27,10:00,21520,0.42,12
L15601D,2010/12/2,10:00,21506,0.42,12
L15601D,2010/12/6,10:00,22023,0.42,12
L15601D,2010/12/6,10:00,21519,0.42,12
L15601D,2010/12/1,10:00,22037,0.42,12
L15601D,2010/11/29,10:00,22029,0.42,12
L15601D,2010/12/6,10:00,22030,0.42,12
L15601D,2010/12/8,10:00,22027,0.42,12
L15601D,2010/12/4,10:00,22983,0.42,24
L15601D,2010/11/25,10:00,22718,0.42,24
L15601D,2010/11/25,10:00,22717,0.42,12
L15601D,2010/12/6,10:00,22712,0.42,24
L15601D,2010/12/7,10:00,22028,0.42,12
L15601D,2010/12/6,10:00,22815,0.42,24
L15601D,2010/11/25,10:00,72818,0.85,24
L15601D,2010/12/3,10:00,22697,2.95,12
L15601D,2010/11/25,10:00,21670,1.25,12
L15601D,2010/12/3,10:00,21669,1.25,12
L15601D,2010/12/3,10:00,21671,1.25,12
L15601D,2010/12/1,10:00,21673,1.25,12
L15601D,2010/11/29,10:00,21672,1.25,12
L15601D,2010/12/9,10:00,22771,1.25,12
L15601D,2010/12/7,10:00,22775,1.25,12
L15601D,2010/12/6,10:00,22772,1.25,12
L15601D,2010/12/8,10:00,22774,1.25,12
L15601D,2010/11/30,10:00,48185,8.95,4
L15601D,2010/11/29,10:00,48187,8.95,4
L15601D,2010/12/2,10:00,82494L,2.95,12
L15601D,2010/12/3,10:00,22245,0.85,24
L15601D,2010/11/25,10:00,84755,0.65,32
L15601D,2010/12/3,10:00,22460,1.25,24
L15601D,2010/11/29,10:00,84970L,1.25,24
L15601D,2010/12/6,10:00,22432,1.95,6
L15601D,2010/12/5,10:00,22433,1.95,6
L15601D,2010/12/2,10:00,22431,1.95,6
L15601D,2010/12/6,10:00,84674,2.95,6
L15601D,2010/11/28,10:00,82486,8.95,4
L15601D,2010/12/3,10:00,82483,6.25,4
L15601D,2010/11/26,10:00,21068,1.25,12
L15601D,2010/11/28,10:00,21069,1.25,12
L15601D,2010/12/1,10:00,21070,1.25,12
L15601D,2010/12/8,10:00,22972,1.65,12
L15601D,2010/11/25,10:00,22974,1.65,12
L15601D,2010/12/5,10:00,22419,0.42,36
L15601D,2010/12/2,10:00,21071,1.25,12
L13418D,2010/11/29,10:00,22676,1.25,10
L13418D,2010/11/28,10:00,22727,3.75,24
L13418D,2010/12/4,10:00,22726,3.75,24
L13418D,2010/12/9,10:00,22730,3.75,8
L13418D,2010/12/9,10:00,22725,3.75,8
L13418D,2010/12/3,10:00,22672,1.65,12
L13418D,2010/12/7,10:00,22109,3.75,16
L13418D,2010/12/9,10:00,22925,6.25,2
L13418D,2010/12/6,10:00,22926,6.25,2
L13418D,2010/12/2,10:00,22927,6.25,2
L13418D,2010/12/1,10:00,22699,2.95,6
L13418D,2010/12/5,10:00,20914,2.95,6
L13418D,2010/11/29,10:00,21212,0.65,24
L13418D,2010/11/28,10:00,21843,11.95,4
L13418D,2010/12/5,10:00,21588,2.55,12
L13418D,2010/12/9,10:00,21584,1.65,20
L13418D,2010/11/28,10:00,22568,3.75,4
L13418D,2010/11/27,10:00,22569,3.75,4
L13418D,2010/12/3,10:00,22570,3.75,4
L13418D,2010/11/30,10:00,21914,1.25,12
L13418D,2010/12/8,10:00,21915,1.25,12
L13418D,2010/12/1,10:00,22549,1.65,12
L13418D,2010/11/27,10:00,22965,2.1,6
L14766D,2010/12/9,10:00,22839,16.95,-2
L15658D,2010/12/1,10:00,22927,6.25,2
L15658D,2010/11/27,10:00,22928,6.25,2
L15658D,2010/12/2,10:00,22926,6.25,2
L15658D,2010/11/29,10:00,22776,9.95,2
L15658D,2010/11/30,10:00,22778,4.95,4
L15658D,2010/12/6,10:00,22777,8.95,2
L15658D,2010/11/27,10:00,22783,125.0,1
L15658D,2010/12/5,10:00,22941,8.95,2
L15658D,2010/11/26,10:00,21756,6.25,3
L15658D,2010/11/29,10:00,22961,1.65,12
L15658D,2010/12/8,10:00,22423,12.75,4
L15658D,2010/12/9,10:00,22697,2.95,12
L15658D,2010/11/26,10:00,22699,2.95,12
L15658D,2010/12/4,10:00,21755,6.25,4
L17850D,2010/12/8,10:00,85123A,2.55,6
L17850D,2010/12/9,10:00,71053,3.75,6
L17850D,2010/12/2,10:00,84406B,2.95,6
L17850D,2010/12/1,10:00,37370,1.25,6
L17850D,2010/12/8,10:00,21871,1.25,6
L17850D,2010/12/2,10:00,21071,1.25,6
L17850D,2010/12/2,10:00,21068,1.25,6
L17850D,2010/12/9,10:00,82483,4.95,4
L17850D,2010/12/7,10:00,82486,8.95,2
L17850D,2010/12/1,10:00,82482,2.1,6
L17850D,2010/11/25,10:00,82494L,2.55,6
L17850D,2010/12/9,10:00,22411,1.65,6
L17850D,2010/12/8,10:00,84029G,3.75,6
L17850D,2010/12/8,10:00,84029E,3.75,6
L17850D,2010/11/26,10:00,22752,8.95,2
L17850D,2010/11/28,10:00,21730,4.95,6
L17850D,2010/12/9,10:00,22632,1.95,6
L17850D,2010/11/28,10:00,22633,1.95,6
L17850D,2010/11/29,10:00,85123A,2.55,6
L17850D,2010/11/27,10:00,71053,3.75,6
L17850D,2010/12/9,10:00,84406B,2.95,6
L17850D,2010/12/9,10:00,37370,1.25,6
L17850D,2010/12/2,10:00,21871,1.25,6
L17850D,2010/12/6,10:00,21071,1.25,6
L17850D,2010/11/27,10:00,21068,1.25,6
L17850D,2010/11/29,10:00,82483,4.95,4
L17850D,2010/11/26,10:00,82486,8.95,4
L17850D,2010/11/26,10:00,82482,2.1,6
L17850D,2010/11/29,10:00,82494L,2.55,6
L17850D,2010/12/8,10:00,22411,1.65,6
L17850D,2010/12/1,10:00,84029G,3.75,6
L17850D,2010/11/25,10:00,84029E,3.75,6
L17850D,2010/11/25,10:00,22752,8.95,2
L17850D,2010/12/9,10:00,21730,4.95,6
L17850D,2010/12/7,10:00,22632,1.95,6
L17850D,2010/11/28,10:00,22633,1.95,6
L14388D,2010/11/25,11:00,21931,1.95,10
L14388D,2010/12/4,11:00,85099B,1.95,10
L14388D,2010/12/8,11:00,22386,1.95,10
L14388D,2010/11/30,11:00,22477,1.25,10
L14388D,2010/12/8,11:00,21875,1.25,12
L14388D,2010/11/26,11:00,37370,1.25,12
L14388D,2010/11/25,11:00,21479,3.75,4
L14388D,2010/12/1,11:00,21484,3.75,4
L14388D,2010/11/28,11:00,21485,4.95,3
L14388D,2010/12/1,11:00,22111,4.95,3
L14388D,2010/12/9,11:00,22837,4.95,4
L14388D,2010/11/25,11:00,22812,1.95,12
L14388D,2010/12/8,11:00,22739,1.65,10
L14388D,2010/11/26,11:00,22924,0.85,12
L14388D,2010/12/2,11:00,22923,0.85,12
L14388D,2010/11/29,11:00,22961,1.65,12
L14388D,2010/12/9,11:00,22964,2.1,6
L14388D,2010/11/27,11:00,22988,1.25,12
L14388D,2010/11/25,11:00,21843,11.95,1
L14388D,2010/12/6,11:00,21217,9.95,1
L14388D,2010/12/8,11:00,79066K,0.85,10
L14901D,2010/12/4,11:00,22952,0.65,24
L14901D,2010/12/7,11:00,22301,2.55,1
L14901D,2010/12/8,11:00,22960,4.95,6
L14901D,2010/12/4,11:00,22446,3.75,3
L14901D,2010/12/5,11:00,22086,2.95,10
L14901D,2010/11/27,11:00,22961,1.65,6
L14901D,2010/12/6,11:00,22728,3.75,4
L14901D,2010/12/4,11:00,22730,3.75,4
L14901D,2010/11/26,11:00,84380,1.25,6
L14901D,2010/12/3,11:00,22832,11.95,4
L14901D,2010/12/2,11:00,22926,6.25,1
L14901D,2010/11/30,11:00,22920,0.65,2
L14901D,2010/12/2,11:00,22916,0.65,2
L14901D,2010/12/6,11:00,22919,0.65,2
L14901D,2010/12/1,11:00,22917,0.65,2
L14901D,2010/12/9,11:00,22921,0.65,2
L14901D,2010/12/8,11:00,22918,0.65,2
L14901D,2010/12/4,11:00,22909,0.85,24
L18041D,2010/12/4,11:00,22457,2.95,4
L18041D,2010/11/27,11:00,20674,1.25,12
L18041D,2010/12/3,11:00,20676,1.25,12
L18041D,2010/12/4,11:00,20727,1.65,20
L18041D,2010/12/9,11:00,82582,2.1,1
L18041D,2010/11/30,11:00,21181,2.1,2
L18041D,2010/12/9,11:00,22900,2.95,1
L18041D,2010/11/28,11:00,82494L,2.95,2
L18041D,2010/12/5,11:00,21967,0.42,12
L18041D,2010/11/29,11:00,22170,8.95,3
L18041D,2010/11/26,11:00,21210,1.65,2
L18041D,2010/12/3,11:00,21679,0.85,30
L18041D,2010/12/4,11:00,22094,1.25,6
L18041D,2010/12/3,11:00,21080,0.85,52
L15955D,2010/12/2,11:00,21429,1.65,16
L15955D,2010/12/9,11:00,21428,4.95,8
L15955D,2010/11/25,11:00,22961,1.65,12
L15955D,2010/12/6,11:00,84375,2.1,12
L15955D,2010/12/7,11:00,21877,1.25,12
L15955D,2010/12/2,11:00,21870,1.25,12
L15955D,2010/12/5,11:00,21868,1.25,12
L15955D,2010/12/7,11:00,85150,2.55,12
L15955D,2010/11/27,11:00,85152,2.1,12
L15955D,2010/12/1,11:00,21181,2.1,12
L15955D,2010/11/26,11:00,22441,2.1,8
L15955D,2010/12/8,11:00,22840,8.95,4
L15955D,2010/11/27,11:00,22502,6.25,8
L15955D,2010/12/5,11:00,22855,1.25,48
L15955D,2010/12/8,11:00,21754,6.25,6
L15955D,2010/12/2,11:00,22557,1.65,12
L15955D,2010/12/4,11:00,22759,1.65,12
L15955D,2010/11/30,11:00,84029E,3.75,8
L15955D,2010/12/1,11:00,22114,4.95,8
L15955D,2010/12/1,11:00,22112,4.95,12
L18041D,2010/11/30,11:00,22198,1.65,2
L18041D,2010/11/30,11:00,22130,0.85,12
L18041D,2010/11/29,11:00,79191C,0.85,1
L18041D,2010/12/9,11:00,20733,0.85,1
L18041D,2010/12/8,11:00,22867,2.1,1
L18041D,2010/11/29,11:00,22633,2.1,2
L18041D,2010/12/8,11:00,20733,0.85,1
L18041D,2010/12/4,11:00,47471,0.65,1
L18041D,2010/12/5,11:00,85231B,0.85,1
L18041D,2010/12/8,11:00,85231G,0.85,1
L18041D,2010/11/26,11:00,21212,0.65,1
L18041D,2010/12/9,11:00,22633,2.1,1
L18041D,2010/11/26,11:00,16046,0.85,1
L18041D,2010/12/1,11:00,22654,6.25,1
L18041D,2010/12/7,11:00,22652,1.65,1
L18041D,2010/12/5,11:00,22653,1.95,2
L18041D,2010/11/27,11:00,21914,1.25,1
L18041D,2010/12/1,11:00,22961,1.65,2
L18041D,2010/12/8,11:00,22633,2.1,1
